uuid,SD1,SD2,sampen,higuci,datasetId,sd_ratio,sd_product,log_sampen,SD1_z,SD2_z,sampen_z,higuci_z,sd_ratio_z,sd_product_z
f3d2d563-31f3-4598-b7a3-9ea2b952771d,8.435656951443255,93.6770668277822,2.208614075381928,1.078835554982619,2,11.104892881135358,790.2275999765952,0.7923652035988719,-0.7400123239634283,-0.5514267000850575,0.6990728272543848,-1.6611884061275377,-0.3478715083003603,-0.6810841097227746
52255b6e-b5dd-4aab-a94d-99b2ef16bd23,8.657325860860366,93.91663923670932,2.193721713529308,1.1579673409222409,2,10.848227356360116,813.0669496290569,0.7855995140312148,-0.6643003795292798,-0.5492174847510384,0.6272770477319413,-0.39484931117433925,-0.37275886198987834,-0.6641308618528158
f739c57d-c7ad-4c26-9f12-8f5d6ca1a8f6,9.785551148550548,70.78960471366696,2.1797871040328256,1.255114290060165,2,7.234094803556613,692.715297711263,0.7792272133315375,-0.27895030713790875,-0.7624832757805725,0.5600985732198679,1.159784875177138,-0.7232001423339607,-0.7534657780202489
fb758d38-aed1-4dee-9119-e398e9797e8a,9.070253097573334,61.329791286475384,2.176331621303837,1.180308146092188,2,6.76164056578351,556.2767293896794,0.7776407168783214,-0.5232633523540774,-0.8497168807432732,0.5434397598892996,-0.03733134714123991,-0.7690112645244742,-0.8547417295239206
421224d3-826e-4587-ad35-4b6b0b4ae41f,7.415897659784613,111.82490507430019,2.107060736294858,1.1578234666559941,2,15.079078785122828,829.2820518461392,0.7452939603652338,-1.0883153811187485,-0.38407653354020493,0.20948620459382208,-0.3971517185564368,0.037482038137341245,-0.6520946764400982
37c3dec5-1f8c-474f-9c16-3d3f85899af8,15.33331674258579,126.29561254462419,2.2032278847295697,1.13975030076597,2,8.236679295475499,1936.530630345614,0.7899235053798306,1.6159122673826702,-0.2506350033543599,0.6731061095255552,-0.6863750219907226,-0.6259853922195429,0.16979648467437136
6d1a308a-6937-47e1-ab10-01b8cfd69af9,8.460927596175063,189.8314546339959,1.627899478048066,1.161206133235565,2,22.436246200689997,1606.1501931348303,0.48729052000328504,-0.7313810294134581,0.3352603308882128,-2.100540666444841,-0.3430191991896854,0.7508635013648466,-0.07543910778550736
88ed0881-ea8e-4a38-9247-9a7eb95bf88e,13.65691124507947,109.8971497085182,2.089735840956208,1.208166322189253,2,8.046998895750582,1500.8556196564443,0.7370376661016101,1.0433289483685075,-0.401853316490276,0.12596322964245052,0.4084806244566365,-0.6443775903928541,-0.15359741923936532
ee1da789-5c2f-4fc9-b10e-aa7eeb6d07a1,9.533745863155533,119.6555707243043,1.9668692019253167,1.138933358250916,2,12.550740542259433,1140.7658023963504,0.6764430409708949,-0.3649554570084238,-0.3118661036871242,-0.4663743870381166,-0.6994484820783231,-0.20767612306088432,-0.4208857623993707
3f5826e1-5dcc-4dee-8d8b-abee74f7ff99,9.841893309834706,130.5345930746908,2.125242182931921,1.1387465009306308,2,13.263158720106379,1284.7075382837952,0.7538857643210221,-0.25970640597169165,-0.21154527332422007,0.29713859627432476,-0.7024387435395761,-0.13859710209597295,-0.3140403414716793
fddb8453-f94d-419f-8c84-888f8be731cf,7.8120713879111054,62.0519636819449,2.16159216955331,1.142570062933322,2,7.943087127694204,484.7543700434208,0.7708450656937857,-0.9530005849704936,-0.8430573729267372,0.4723811569198601,-0.6412506130242379,-0.654453306351929,-0.9078315199379263
6efb6a0c-517a-43bb-82c3-e7d6a3a3a4a9,12.271744607006982,186.27958744613048,1.9710297818696652,1.1667971094146108,2,15.17955216732327,2285.9755226375373,0.6785561380866993,0.5702194815986724,0.302506811854147,-0.44631631409266287,-0.25354729317356317,0.04722435394463235,0.42918328710363796
c41a7306-f0ec-466a-9254-5c016ca4de5f,10.378688105478028,319.05856843874915,1.6456194416067809,1.1757688801220272,2,30.741705039806064,3311.4093692060933,0.4981168735836019,-0.07636189524550678,1.5269272789604142,-2.0151130754826054,-0.10997282606339269,1.556195233641008,1.190344810511913
134ec299-fd79-4b4e-bb94-36047a31a885,10.25141657927866,129.445848890997,1.9444986484707558,1.1458100394431632,2,12.627118202634339,1327.0033214399668,0.6650041795610993,-0.11983201807416201,-0.2215851203842882,-0.5742223791506724,-0.5894015504456114,-0.20027022836819933,-0.28264492493785875
724737f3-a52f-4f6a-8030-c39d12f8abac,12.325998732419892,149.3840646886526,2.099612482292037,1.182464119602001,2,12.119428853723797,1841.3077919960629,0.7417527954593212,0.5887502053676797,-0.037724999469607244,0.17357832057207948,-0.0028294903874610303,-0.2494978930567161,0.09911424520670946
077307f0-41d4-490d-90cb-0f332c8d5307,9.860528192395897,119.7019298582261,2.148118061800694,1.180049414634732,2,12.139504854368363,1180.3242540512347,0.7645921387305393,-0.25334158378386323,-0.31143860325003075,0.4074227521320894,-0.04147180417478624,-0.2475512407778413,-0.39152221893329175
ab62a1b1-c56d-4314-9a7c-27e5ff4dc8f8,9.135760157882435,143.8496949972007,1.7715252747478232,1.153034779714511,2,15.745782782299246,1314.1763122789664,0.5718409126491147,-0.5008891415402613,-0.08876015181140004,-1.4081235646016614,-0.47378465961148625,0.10212842256499181,-0.2921661884171467
c6e76bc7-fe6f-4595-9296-dc78feb373d4,8.916865169326897,131.2357503333498,2.062145683576711,1.16431262626908,2,14.71770042960696,1170.2114911179276,0.7237470346881558,-0.5756536416860412,-0.20507955644836953,-0.007048368907942959,-0.29330626108487223,0.002441294128828663,-0.399028745137728
9b876345-8c1f-4cfe-910a-d4f4bb00ff9b,7.201795011698202,76.28896281244292,2.218091893961486,1.2607454922076309,2,10.59304835648936,549.4174718302811,0.7966473190715068,-1.1614430373053903,-0.711770982601713,0.7447652016289668,1.2499005138708152,-0.3975020760599496,-0.8598332358661703
3416b1b0-8a12-41ed-8462-7c47b161e201,8.750215555534487,298.1883232593748,0.5633298144935004,1.199397550154189,2,34.07782601089998,2609.2121046629272,-0.5738900062138788,-0.6325735152605592,1.3344724554626164,-7.232809785825591,0.26815472746239377,1.8796793580918416,0.6691161214049882
df0c94fd-8c6e-4871-b46d-9bb27735d079,6.466996461868372,68.54595144860069,2.1043869769765635,1.282311555278126,2,10.599348840342053,443.28642549350184,0.74402420238196,-1.412416559579211,-0.7831731090531269,0.19659606423783907,1.595020347400567,-0.3968911550171084,-0.9386124464227007
c265a111-7e54-4ec6-a4fe-b3548196973a,10.77803894945641,218.7997225163818,1.9101464230301801,1.129117716840953,2,20.300513251292056,2358.2319314118176,0.6471799003925589,0.06003805812877356,0.6023910154788876,-0.7398337729809229,-0.8565273387208595,0.5437739775787083,0.48281794950793305
74c96a01-aeb3-4d03-9162-9bb795a45433,11.71566330103606,95.18191298988071,2.0294106849255082,1.2503241911756569,2,8.124329843233326,1115.1192449379528,0.7077454479152648,0.3802875824918094,-0.5375497714707147,-0.1648631446357943,1.0831293389205348,-0.6368792610288543,-0.4399227512900106
1dc4857e-5334-497d-9a60-b619819ccb18,6.228167744345128,137.6461876018867,1.894002767074028,1.208176962583605,2,22.100590936533898,857.283545754149,0.6386924557311551,-1.493989508342963,-0.14596575292299296,-0.8176620164244012,0.40865090176295193,0.7183169749697783,-0.6313096596083925
0bfd71e6-da86-4410-afde-810f9da58066,11.22403445910114,149.8665671053856,2.1943201934083243,1.111367933737599,2,13.352290359716823,1682.1075134580415,0.7858722916825771,0.21236969242468756,-0.03327560672642163,0.630162307294373,-1.1405755755174751,-0.12995452868509402,-0.01905732377799024
43b38ebe-edce-4625-b498-7421aa068533,12.867307600791051,144.2741169171599,2.109367660651207,1.204366442459363,2,11.212455736139413,1856.419441205588,0.7463882156777211,0.7736365165404873,-0.0848463479728582,0.220607840913331,0.34767147929528047,-0.33744176780956225,0.11033135684391998
f83bc4cb-b108-4dae-815e-08152673a68f,11.79905747095315,197.8025276415086,2.1444511247540348,1.123495562351285,2,16.76426512274033,2333.8833915419586,0.7628836337400436,0.40877121050936704,0.4087655262303839,0.3897445217526472,-0.9464981885329118,0.20088469400145242,0.46474445626199895
2e3c890d-7de4-47f4-8694-91c239847f4a,12.988439500887859,96.1417724862834,2.188526028651383,1.268068230322362,2,7.402103422794661,1248.731595446217,0.7832282709531767,0.8150096243590274,-0.5286984336749599,0.6022287545427734,1.3670856556779691,-0.7069093298708286,-0.3407446516014204
56787bf2-2012-4490-8ce1-182c94795cfe,5.241933560538148,66.91271183440932,1.9666149042940009,1.2280900725761092,2,12.764891248934472,350.75198979140833,0.6763137420466827,-1.8308419244973042,-0.7982340170097546,-0.46760035084773327,0.7273186708039784,-0.1869111824458601,-1.0072991318509468
51a9fd7d-b4dd-4797-92f6-6304aaa75ea9,11.672970614089849,141.5823155290485,2.154050075281766,1.150967457552741,2,12.129073241917673,1652.6862086453798,0.7673498260413976,0.3657057164542329,-0.10966877610379772,0.43602087083387686,-0.5068678365450888,-0.2485627331815821,-0.040896241292565944
b335203b-f801-4d1e-be1e-3a20a2eca3aa,11.695820878964788,178.52106064047229,2.1459102024503838,1.146262424401638,2,15.263662336138086,2087.950348373775,0.763563799181284,0.3735103201267381,0.23096160986190853,0.39677870623123335,-0.5821620732610261,0.05538002472282696,0.282192680327604
04d7021b-93a8-4091-9866-59aa277e79f7,7.513541760495851,97.90037953691281,2.062243602108571,1.1578204366885372,2,13.029857643388135,735.5785900189878,0.7237945173698795,-1.0549646295550248,-0.5124814507587578,-0.006576305618441617,-0.3972002068623886,-0.16121894200811832,-0.7216491094165949
27ede323-8ab5-4ae6-a8ab-1199badfa376,15.20293133930343,130.1794496396088,2.208500723318394,1.138492142311468,2,8.562786132110059,1979.1092346592811,0.7923138795700772,1.5713785867943717,-0.2148202260872406,0.6985263592164437,-0.7065092224218538,-0.5943647209548641,0.20140183438312237
1d7e48f4-c3d5-409c-9af0-a1e9b2b5ff5a,7.9498411124951325,86.31299636994378,2.193905209283491,1.234631496733782,2,10.857197665785,686.1746070844222,0.7856831563998654,-0.90594475851363,-0.6193344255577453,0.6281616771037625,0.8320005132415127,-0.3718890635876309,-0.7583208177269333
c12a696d-977b-43ed-af24-c30772e33362,9.775904997091061,219.7524811218444,1.602170631812748,1.1954735721609322,2,22.478991069086128,2148.2793783221978,0.4713593547174829,-0.28224499057017033,0.6111768724572967,-2.2245789210856097,0.20535964857477165,0.7550082210700659,0.3269738590403499
00bf0752-ba20-4c4a-b03f-4d431ea8da08,15.001697725951901,129.8028458167471,2.2120775000065516,1.14389792938552,2,8.652543744578798,1947.2630569111802,0.7939321192156632,1.5026464033212044,-0.21829307566972064,0.7157699283054394,-0.6200008815626197,-0.585661450619698,0.17776297630311008
20ed0520-1158-4288-9e98-16a843818968,8.25894639019517,111.4642222104295,2.1480494686836047,1.1447202354402062,2,13.496179408884073,920.577035660739,0.7645602064948392,-0.8003685562800085,-0.38740256810799795,0.4070920660824188,-0.6068415892163012,-0.11600244976132879,-0.5843280143659019
84b42ee8-acb8-4903-9490-1797ca180c2b,9.90669598987695,148.0209495543322,1.7641417064342189,1.1944248683842529,2,14.94150519058885,1466.398547367681,0.5676642868038237,-0.23757277918819886,-0.05029495637850221,-1.4437196002055892,0.18857733315417227,0.02414233188538688,-0.1791742984532413
2b80f4d0-2c35-4958-b383-eb504ea01efc,6.709085660785668,50.63812495398323,2.129108407584983,1.309712141418228,2,7.547693905588507,339.7355180178418,0.7557033041006556,-1.3297299797393458,-0.9483100088657291,0.31577758823023555,2.0335095466752957,-0.6927922728866813,-1.0154764652457944
5cb7acc0-e72b-48e3-bad1-1ae56c3ad512,12.83520493387802,207.00482893230733,1.9672571303605657,1.185956313700171,2,16.127894334271687,2656.9494016485264,0.6766402529583814,0.7626717161997508,0.49362448478466575,-0.4645041917874736,0.05305578834303276,0.1391795432837418,0.7045506780256261
106e18eb-a87e-4431-81de-8f667d21a757,6.7524497554845535,59.96570388783121,2.1721929343759565,1.30947927389018,2,8.880584981639466,404.915402554845,0.7757372261082812,-1.3149187915717655,-0.8622958033809949,0.5234872327396685,2.0297829878568536,-0.5635496265736214,-0.9670945824205096
39ec41a9-4d12-4c61-9f05-b3e5a9b01cec,12.957476061260419,103.4268345439579,2.083079014290388,1.320733753233942,2,7.982020113714739,1340.1507326952765,0.7338470944880545,0.8044339318691455,-0.4615192836252106,0.09387080103051487,2.2098874429392086,-0.650678202569952,-0.2728858326146881
34b2907b-e118-402d-9f26-0f1ba12e6f80,10.748605626014118,119.9808381836167,1.9060695565662733,1.2822732897414197,2,11.162456076464025,1289.626712314312,0.6450432980426734,0.04998498323056165,-0.30886665203078184,-0.7594882649065003,1.594407987341395,-0.3422899421632725,-0.31038892503803195
d5e087b2-aefd-476a-8477-30aa10f13e42,13.640218682950392,92.0710761348342,2.183712541619835,1.259399686330174,2,6.749970676783837,1255.8696128537135,0.7810264290825301,1.0376275338593477,-0.5662363323003929,0.5790230295495711,1.2283636993454632,-0.7701428253576114,-0.33544622672283253
61b78e87-b8f7-4aa9-9b37-253b0b39d2b1,6.491567872383517,72.25957087956402,2.1716075479456682,1.161724053694548,2,11.131297138087595,469.0779087939974,0.7754676987963274,-1.4040240914045663,-0.7489279928131716,0.5206650964324572,-0.334730963084581,-0.3453112420462357,-0.9194678816263877
b1252ee7-23d7-48db-a503-1642016737e8,8.437309400551722,89.84951192474921,2.187764462326575,1.084990284093088,2,10.649071600820266,758.0881315976706,0.7828802290057485,-0.7394479230494275,-0.5867224715031787,0.5985572584772902,-1.5626948109320444,-0.3920698299578738,-0.7049406722837792
d556c1cb-0c1a-42ce-9642-9dce4d800c2a,10.87352330120925,162.659605765184,2.142387735513203,1.117299585469042,2,14.959236418530004,1768.6830134532388,0.761920971289955,0.09265113839001289,0.08469531197199562,0.37979696336870467,-1.0456518682362526,0.025861625279025847,0.04520614839692774
33045557-17c3-48e5-9974-0365bd3ab627,13.97797945851099,491.0512751293171,1.8833072892948541,1.1408246301226581,2,35.130347457358944,6863.904636833223,0.6330294277016248,1.1529911414059497,3.1129568499859928,-0.8692247015189531,-0.6691826226397439,1.9817362024100078,3.8272996163790265
9e21e0f3-6448-4e89-8db2-71290412ff66,7.047958249705209,55.25683796294738,2.13688599100866,1.298076288125228,2,7.840119933352128,389.44788697357893,0.7593496248945028,-1.2139866276833549,-0.9057185783728257,0.35327316282275567,1.8473019974193141,-0.6644374325264614,-0.9785758474114936
167d54a2-ccb0-454a-98c7-c51c7a68a37b,5.668123370071513,84.4386209668023,2.186346005512139,1.1689111808166561,2,14.897103583286503,478.6085208385426,0.7822316597139636,-1.685275010027252,-0.6366189655466051,0.5917189064603857,-0.219715992209685,0.019836967905225232,-0.9123934757960022
9483accc-c47e-4a26-9976-591cc332faeb,6.571386953156607,47.91988814529521,2.130717514728222,1.3301844345296021,2,7.292203074767434,314.90012775471695,0.7564587843710315,-1.376761550057798,-0.973376211047114,0.3235350616805362,2.361125874582452,-0.7175657233788769,-1.0339113389827763
ef1f2991-0917-4fb3-8e68-fc1b004d7757,12.396747780848319,177.1027519684784,2.1971338543002443,1.126874284239982,2,14.286226928169311,2195.4981474473648,0.7871537174911442,0.6129148391788317,0.2178826861220121,0.6437269103470226,-0.892428795711478,-0.03939616591703009,0.3620235215427597
e3b0cdfe-ddeb-4bc0-b437-cb9d410f08c9,11.06440273941647,194.2072921455556,2.1334777303972583,1.170623054997054,2,17.552442433580286,2148.7876952299403,0.757753385530629,0.15784680997593067,0.3756120866392449,0.33684200637941614,-0.1923210184385529,0.27730963467903,0.32735117374784295
f165f269-1728-4a47-b22e-c92f6b5da84f,9.286238824625157,93.50118112599877,2.1637188344695018,1.219135698709383,2,10.068789193537997,868.2742983205587,0.7718284239242512,-0.44949252265984124,-0.553048628883765,0.4826337660729322,0.5840226038238332,-0.448336418633876,-0.6231514171290298
aa26fe48-b989-4e31-8f42-49910e670a28,13.01041386470995,480.4220676584802,1.452538702214951,1.184822346393887,2,36.925963513090025,6250.489929976513,0.37331285463160235,0.8225150603583686,3.0149396858300554,-2.945951469861762,0.034909008066370234,2.1558465817010695,3.37197265958457
ebf21673-1b7c-4558-bac8-56e54994a57f,7.365389472683827,87.32761307317162,2.1841075144113447,1.144299939539735,2,11.856482728719962,643.2018820037448,0.7812072848813126,-1.1055666639680208,-0.6099781445529293,0.5809271855012743,-0.6135675479937414,-0.274994239790424,-0.7902187163547866
2e138aed-7efe-489c-b5f1-315008f0c3a3,9.961613566599457,99.88619150967928,2.004563066858874,1.1643077940648978,2,10.027109648640677,995.0276404587726,0.6954261152439866,-0.21881545084564502,-0.4941692992035722,-0.2846530158479353,-0.2933835904285483,-0.45237784015469035,-0.5290646388138156
72b5f0a6-a40a-4b62-851f-18ab3f6ca14a,12.236372702309598,148.2741260548816,1.993296895540905,1.160804898334822,2,12.117490179658803,1814.3374685167657,0.6897899992983751,0.5581380594000411,-0.047960291006425904,-0.33896700311280203,-0.3494401264446086,-0.24968587493385536,0.07909464806252323
10d1952b-6e4f-4b82-8c38-03486f49abab,6.8848258552866515,98.04344558116932,2.173810381272751,1.1707999077642228,2,14.240512053893811,675.0120490786244,0.7764815637693447,-1.269705180249455,-0.511162168207965,0.531284911975558,-0.18949085897156664,-0.04382886970910544,-0.7666065883646574
fcdc8796-b226-4103-8c02-1683268f998b,11.65420857576643,372.9680222022953,1.116209850576688,1.220696719064335,2,32.00286143649761,4346.6471228366345,0.10993888443331608,0.3592974636832454,2.024052938949282,-4.56738615686604,0.6090034769334275,1.678482187955366,1.9587836018391527
3bfbb0c0-b5aa-4de4-ac3d-3440e4b5312e,6.815641856059655,72.04600261942099,2.1634324379166885,1.174912536765598,2,10.570684924614442,491.0397510147092,0.7716960520540747,-1.2933352649509147,-0.750897411066637,0.4812530540028618,-0.1236768143921438,-0.39967052715703366,-0.9031659921017652
27329150-a0da-49fb-bdca-b22ac3557341,10.32605164997601,480.2740659309347,1.8072924253573142,1.104762082332984,2,46.510910676303894,4959.334810946815,0.5918298277132383,-0.09434009708111198,3.0135748889094955,-1.235690844747136,-1.2462884415900066,3.0852428079965004,2.4135709053946344
6318c265-9c91-464a-b025-606a0a4005bc,8.692844059488289,108.4494532800518,2.153452222933485,1.2777644756920878,2,12.475715949566425,942.734185700251,0.767072239490896,-0.6521689900259454,-0.41520323922593433,0.4331386365846069,1.5222538278624245,-0.21495081869987975,-0.5678811512797095
72cec66d-c92e-4f97-95a8-81636dc0cbda,9.265726724223457,87.76017549326231,2.140744623529303,1.154032307638683,2,9.471483252773929,813.161803390461,0.7611537234317208,-0.4564985164635048,-0.6059892731479778,0.3718755532596685,-0.4578213069121025,-0.5062536797138869,-0.6640604535726785
7505fac0-db84-48d3-8d91-4da9351f76a9,16.22572819733243,97.85083168806518,2.18915316958415,1.2327154756217318,2,6.03059724026144,1587.700998853469,0.7835147884930229,1.9207191374658208,-0.5129383559087791,0.6052521884738066,0.8013385938606448,-0.839896257047569,-0.08913362047576834
2b37aa22-d188-40fb-a017-9f3199d6553a,12.85005544704437,84.15403962950653,2.188787951084155,1.266998009080021,2,6.548924242102218,1081.3840753319282,0.7833479436265546,0.7677439711705807,-0.6392432304064235,0.6034914773681641,1.3499589981239506,-0.7896371214159524,-0.46496377482915463
4793b6be-9ea7-4f02-a185-dc748e15e000,13.581855100356131,77.82473470591576,2.206333314463445,1.298247792639711,2,5.730051906081306,1057.0042699994049,0.7913320039160752,1.0176932077782839,-0.6976088725665469,0.6880773243470998,1.8500465692632568,-0.8690383790291843,-0.4830604758785675
a18f1393-0707-4476-b5f8-8c3cc877caad,15.641220461249143,175.66172438474283,2.2069878943233343,1.148103928148912,2,11.23069167268256,2747.563757704947,0.7916286421319322,1.7210780720947851,0.20459426009252918,0.6912330407986297,-0.5526926487941587,-0.33567353577681713,0.7718121220762285
88b8d487-9d33-460c-9362-55c9907d0676,8.875769687181675,95.52048318256821,2.112738735058449,1.304066879112474,2,10.761938012037225,847.817809136786,0.7479850845425219,-0.5896899757342178,-0.5344276487493351,0.23685972340794886,1.943168904490164,-0.38112583466250716,-0.6383359095492968
8d3c093e-4fbb-4272-bcd4-754c45cf992e,5.362120148899123,51.306485873537206,2.054773444378274,1.23956943759877,2,9.56832082251472,275.11154167170207,0.7201655958260206,-1.789791691861416,-0.9421467232071251,-0.042589787073562126,0.9110219518663483,-0.49686390736061564,-1.063445707190491
ea8e498b-dca2-4001-94bc-630e6ce701e3,7.377097855038495,113.8666833872455,2.1082757854854797,1.153509757496096,2,15.435159682675963,840.0056657763962,0.7458704501510406,-1.1015676169362045,-0.3652482887609885,0.21534393251247594,-0.466183631441668,0.07200911865291162,-0.6441347262756769
8a3b99c0-c970-425e-9bd5-c30504c7557d,9.100738368225409,68.63629185996598,2.169113742198682,1.178327124323926,2,7.541837715014947,624.6409347827097,0.7743186703954381,-0.5128509804804611,-0.7823400355662274,0.5086425086552918,-0.06903346637582558,-0.693360113410667,-0.8039961812882293
1c7ef17c-b4a9-4841-ae34-ca272ed9c642,15.765824931702198,131.6990933949239,2.211703813995932,1.1409011297813438,2,8.353454003545417,2076.3448501282674,0.7937631750545558,1.7636372508627753,-0.20080684156803377,0.7139683954999264,-0.6679584052485401,-0.614662432253372,0.2735781229341427
ec23df93-f558-4f5b-ba51-4006510443a6,9.22977035290994,74.02566119347979,2.104751823307337,1.291361968397674,2,8.020314521708675,683.2398530381356,0.7441975615174024,-0.46877956568281626,-0.7326420030356419,0.19835498112308533,1.7398533221991628,-0.6469650179616554,-0.7604992340803384
903967cc-9fbc-46bb-a476-2217d669107f,9.732595510496417,105.8074634309217,2.131182017718383,1.175136296548372,2,10.871453901152101,1029.7812435648023,0.7566767636961959,-0.2970375271110304,-0.43956633059008426,0.3257744213334347,-0.1200960060299858,-0.37050671988497447,-0.5032676499854937
3230a495-82f7-4512-a2c4-0410e1ebcf9a,7.721394793689423,72.8917697278456,2.165927615462131,1.275192957556868,2,9.440233490899717,562.8261312793953,0.7728487294895152,-0.9839715555104871,-0.743098175448027,0.4932822551930292,1.4811020465732365,-0.5092837862198455,-0.8498802235998952
bc6384ad-4800-48bd-94b7-ac94bf638952,12.893229556021641,366.4799844729268,2.041545665298147,1.151255799718094,2,28.424219306773015,4725.110567496692,0.7137072000299658,0.7824902689192204,1.964223543303912,-0.10636064624331314,-0.502253521925821,1.3314822062139253,2.2397103657213644
a5034fef-08c1-401e-a366-92d98b776b69,11.12127254581926,171.0508280162944,2.176809964520288,1.112151010811876,2,15.380508598415412,1902.3028775572666,0.7778604860767017,0.17727093054236834,0.16207491069679858,0.5457458429971533,-1.1280440611361988,0.06670992288168755,0.14438982529560992
aa28688b-b533-4dae-9f4b-ff4893f344c8,10.89933958603749,130.02863527789458,1.8380612044215212,1.2871929461502343,2,11.929955411653262,1417.2262518027874,0.6087113228467197,0.10146879860024069,-0.2162109596945932,-1.0873551744397463,1.6731368214027467,-0.2678700237575926,-0.21567402930072907
d3e60530-d948-4c08-988f-46058a924144,6.542215501023136,48.91834217486021,2.147904676441168,1.295287814345802,2,7.477335799655311,320.0343364607243,0.7644927978412084,-1.3867251817136783,-0.9641689740271817,0.40639402556893806,1.8026782938062902,-0.6996144866172451,-1.030100306088516
